0.0010000000475	0.124100004815	0.247200009582	1436.0
0.247200009582	0.370300014349	0.493400019116	2989.0
0.493400019116	0.616500023883	0.739600028651	4746.0
0.739600028651	0.862700033418	0.985800038185	4240.0
0.985800038185	1.10890004295	1.23200004772	3126.0
1.23200004772	1.35510005249	1.47820005725	2087.0
1.47820005725	1.60130006202	1.72440006679	1806.0
1.72440006679	1.84750007156	1.97060007632	927.0
1.97060007632	2.09370008109	2.21680008586	752.0
2.21680008586	2.33990009062	2.46300009539	597.0
2.46300009539	2.58610010016	2.70920010493	453.0
2.70920010493	2.83230010969	2.95540011446	274.0
2.95540011446	3.07850011923	3.20160012399	127.0
3.20160012399	3.32470012876	3.44780013353	56.0
3.44780013353	3.5709001383	3.69400014306	18.0
3.69400014306	3.81710014783	3.9402001526	6.0
3.9402001526	4.06330015736	4.18640016213	6.0
4.18640016213	4.3095001669	4.43260017167	1.0
4.43260017167	4.55570017643	4.6788001812	1.0
4.6788001812	4.80190018597	4.92500019073	2.0
